image_path,k_code,product_name,class_id,split
C:\project_sep\data\single_folder\K-041329_0_0_0_1_70_260_200.png,K-041329,치센캡슐 300mg/PTP,150,test
C:\project_sep\data\single_folder\K-045234_0_2_1_2_90_300_200.png,K-045234,애드민플러스정,492,test
C:\project_sep\data\single_folder\K-041752_0_1_1_0_90_160_200.png,K-041752,이달비정 40mg,192,test
C:\project_sep\data\single_folder\K-039266_0_2_0_1_90_040_200.png,K-039266,셀룬정 200mg/병,11,test
C:\project_sep\data\single_folder\K-044075_0_0_0_2_75_160_200.png,K-044075,로수메트서방정 10/750mg,382,test
C:\project_sep\data\single_folder\K-041793_0_0_0_2_70_280_200.png,K-041793,유한엔플루캡슐 45mg,199,test
C:\project_sep\data\single_folder\K-044469_0_0_1_1_60_340_200.png,K-044469,마더스아스피린장용정 100mg,420,test
C:\project_sep\data\single_folder\K-040332_0_2_0_0_70_300_200.png,K-040332,투베로정60/10밀리그램,78,test
C:\project_sep\data\single_folder\K-042130_0_2_0_2_90_140_200.png,K-042130,코메키나캡슐 25mg/PTP,237,test
C:\project_sep\data\single_folder\K-043323_0_0_0_2_75_100_200.png,K-043323,엘소펜정60밀리그램,326,test
C:\project_sep\data\single_folder\K-040340_0_1_1_1_75_180_200.png,K-040340,빔스크정 150mg,79,test
C:\project_sep\data\single_folder\K-044992_0_0_0_2_70_240_200.png,K-044992,메피솔론정(메틸프레드니솔론),470,test
C:\project_sep\data\single_folder\K-045092_0_0_1_2_90_320_200.png,K-045092,올멕포스에이치정 5/20/12.5mg,481,test
C:\project_sep\data\single_folder\K-042268_0_2_1_0_90_080_200.png,K-042268,이알펜8시간서방정,250,test
C:\project_sep\data\single_folder\K-044528_0_0_1_1_60_300_200.png,K-044528,로수암핀정 10/5mg,425,test
C:\project_sep\data\single_folder\K-042154_0_0_0_2_75_220_200.png,K-042154,센스데이정 0.15mg/PTP,239,test
C:\project_sep\data\single_folder\K-043376_0_2_0_0_75_220_200.png,K-043376,콘티플러스연질캡슐 300mg/PTP,331,test
C:\project_sep\data\single_folder\K-043068_0_2_1_2_70_100_200.png,K-043068,바이코민정 33.33mg/병,305,test
C:\project_sep\data\single_folder\K-040379_0_2_0_1_90_240_200.png,K-040379,기가제로연질캡슐 125mg/PTP,82,test
C:\project_sep\data\single_folder\K-043900_0_2_0_2_75_060_200.png,K-043900,투윈방풍통성산정 237.5mg/병,372,test
C:\project_sep\data\single_folder\K-043068_0_2_0_1_70_060_200.png,K-043068,바이코민정 33.33mg/병,305,test
C:\project_sep\data\single_folder\K-043536_0_2_1_1_75_240_200.png,K-043536,가네리버연질캡슐 350mg,347,test
C:\project_sep\data\single_folder\K-039768_0_0_0_2_75_140_200.png,K-039768,리세즈정150mg,42,test
C:\project_sep\data\single_folder\K-042457_0_2_0_1_75_100_200.png,K-042457,이스탄캡슐(에르도스테인),269,test
C:\project_sep\data\single_folder\K-042787_0_0_0_2_90_020_200.png,K-042787,레보콜정,295,test
C:\project_sep\data\single_folder\K-040163_0_2_0_0_75_000_200.png,K-040163,나이스콜드연질캡슐 325mg/PTP,70,test
C:\project_sep\data\single_folder\K-043703_0_2_1_1_70_100_200.png,K-043703,엑쎈코연질캡슐 200mg/PTP,356,test
C:\project_sep\data\single_folder\K-039893_0_0_0_2_75_340_200.png,K-039893,포스넬엠정,49,test
C:\project_sep\data\single_folder\K-043144_0_2_1_0_70_300_200.png,K-043144,프리에스연질캡슐 125mg/PTP,313,test
C:\project_sep\data\single_folder\K-042220_0_2_1_0_90_080_200.png,K-042220,비리얼정,246,test
C:\project_sep\data\single_folder\K-043067_0_2_1_2_90_160_200.png,K-043067,글리트정,304,test
C:\project_sep\data\single_folder\K-044126_0_2_1_2_70_260_200.png,K-044126,캐롤비콜드연질캡슐 180mg/PTP,387,test
C:\project_sep\data\single_folder\K-043799_0_2_1_0_90_160_200.png,K-043799,리액타민연질캡슐 50mg/PTP,365,test
C:\project_sep\data\single_folder\K-042787_0_0_1_1_75_160_200.png,K-042787,레보콜정,295,test
C:\project_sep\data\single_folder\K-044754_0_0_0_1_75_220_200.png,K-044754,클자핀정 50mg,454,test
C:\project_sep\data\single_folder\K-042584_0_0_0_1_75_120_200.png,K-042584,에스진정 237.5mg/병,277,test
C:\project_sep\data\single_folder\K-044659_0_2_0_2_90_000_200.png,K-044659,마그포스액티브플러스연질캡슐 500mg/PTP,444,test
C:\project_sep\data\single_folder\K-040558_0_0_0_0_75_100_200.png,K-040558,스티젠정,91,test
C:\project_sep\data\single_folder\K-041957_0_2_0_1_75_240_200.png,K-041957,베포스타비정,212,test
C:\project_sep\data\single_folder\K-044732_0_2_1_2_70_300_200.png,K-044732,레드리버연질캡슐 350mg/병,451,test
C:\project_sep\data\single_folder\K-042662_0_1_1_2_75_240_200.png,K-042662,네비스톨정1.25밀리그램(네비보롤염산염),284,test
C:\project_sep\data\single_folder\K-042732_0_2_0_2_75_140_200.png,K-042732,엑스코프에이연질캡슐 37.5mg/PTP,289,test
C:\project_sep\data\single_folder\K-044132_0_1_0_2_75_260_200.png,K-044132,루루카캡슐 75mg,389,test
C:\project_sep\data\single_folder\K-040657_0_2_0_1_75_100_200.png,K-040657,트윈포지정 40/5mg,96,test
C:\project_sep\data\single_folder\K-044132_0_1_0_2_75_220_200.png,K-044132,루루카캡슐 75mg,389,test
C:\project_sep\data\single_folder\K-043506_0_2_1_0_75_200_200.png,K-043506,웰마코연질캡슐,343,test
C:\project_sep\data\single_folder\K-044077_0_0_1_1_90_260_200.png,K-044077,로수메트서방정 5/500mg,384,test
C:\project_sep\data\single_folder\K-044013_0_0_0_1_70_320_200.png,K-044013,로스테인캡슐,379,test
C:\project_sep\data\single_folder\K-041373_0_2_0_2_75_060_200.png,K-041373,판텍큐노즈연질캡슐 180mg/PTP,156,test
C:\project_sep\data\single_folder\K-043885_0_1_0_0_75_120_200.png,K-043885,프레가린캡슐 50mg,370,test
C:\project_sep\data\single_folder\K-039560_0_0_1_1_90_000_200.png,K-039560,프레가스타캡슐 150mg,29,test
C:\project_sep\data\single_folder\K-040550_0_0_1_1_90_140_200.png,K-040550,베시캄정 5mg,90,test
C:\project_sep\data\single_folder\K-043398_0_0_1_1_90_060_200.png,K-043398,나스타정 50mg,334,test
C:\project_sep\data\single_folder\K-039859_0_2_0_0_90_300_200.png,K-039859,아겐에프연질캡슐,44,test
C:\project_sep\data\single_folder\K-041910_0_2_0_2_75_200_200.png,K-041910,셀시고정,209,test
C:\project_sep\data\single_folder\K-043885_0_1_1_0_75_180_200.png,K-043885,프레가린캡슐 50mg,370,test
C:\project_sep\data\single_folder\K-041768_0_1_0_2_75_240_200.png,K-041768,카발린캡슐 25mg,194,test
C:\project_sep\data\single_folder\K-045011_0_2_0_2_90_260_200.png,K-045011,콜로브론캡슐 200mg/PTP,472,test
C:\project_sep\data\single_folder\K-042331_0_2_1_1_75_260_200.png,K-042331,알마펜정,261,test
C:\project_sep\data\single_folder\K-041522_0_0_0_1_90_140_200.png,K-041522,솔리나신정 5mg,167,test
C:\project_sep\data\single_folder\K-041928_0_2_1_2_75_060_200.png,K-041928,본디칼플러스정,211,test
C:\project_sep\data\single_folder\K-039889_0_2_1_1_60_100_200.png,K-039889,가스티인씨알정(모사프리드시트르산염수화물),48,test
C:\project_sep\data\single_folder\K-040132_0_2_0_0_90_020_200.png,K-040132,토비콤골드정 206.2mg/병,67,test
C:\project_sep\data\single_folder\K-044905_0_1_1_2_75_320_200.png,K-044905,프레갈캡슐 50mg,463,test
C:\project_sep\data\single_folder\K-043111_0_2_1_1_75_240_200.png,K-043111,스르텍연질캡슐10mg/PTP,310,test
C:\project_sep\data\single_folder\K-045000_0_2_0_2_90_180_200.png,K-045000,아트밍캡슐 250mg/병,471,test
C:\project_sep\data\single_folder\K-042099_0_0_0_1_75_200_200.png,K-042099,나프바스정 75mg,232,test
C:\project_sep\data\single_folder\K-044912_0_0_1_1_90_260_200.png,K-044912,레오핀정,465,test
C:\project_sep\data\single_folder\K-042289_0_2_0_1_90_220_200.png,K-042289,마그비액티브정 300mg/병,256,test
C:\project_sep\data\single_folder\K-043586_0_0_1_1_75_040_200.png,K-043586,바토루스캡슐(바실루스니케니포르미스균),351,test
C:\project_sep\data\single_folder\K-043280_0_0_0_0_70_160_200.png,K-043280,락스타캡슐(락토바실루스카제이변종람노수스),322,test
C:\project_sep\data\single_folder\K-041549_0_2_0_1_90_000_200.png,K-041549,크레스바정 5mg,173,test
C:\project_sep\data\single_folder\K-043334_0_0_1_2_90_000_200.png,K-043334,에이프로젠로수바스타틴칼슘정 5mg,327,test
C:\project_sep\data\single_folder\K-039337_0_2_0_0_75_100_200.png,K-039337,크레진정 5mg,17,test
C:\project_sep\data\single_folder\K-041921_0_0_0_0_90_120_200.png,K-041921,케이로틴정 5mg,210,test
C:\project_sep\data\single_folder\K-040939_0_1_1_2_90_040_200.png,K-040939,리필펜캡슐 160mg,112,test
C:\project_sep\data\single_folder\K-041992_0_0_0_2_90_260_200.png,K-041992,유로피딜정 75mg,217,test
C:\project_sep\data\single_folder\K-041528_0_0_1_0_90_220_200.png,K-041528,유파티렌정,169,test
C:\project_sep\data\single_folder\K-044867_0_2_0_0_70_020_200.png,K-044867,마투탑플러스연질캡슐 500mg/PTP,459,test
C:\project_sep\data\single_folder\K-040264_0_2_0_1_75_220_200.png,K-040264,리치큐정,73,test
C:\project_sep\data\single_folder\K-044199_0_2_0_1_70_220_200.png,K-044199,케이캡정 50mg,393,test
C:\project_sep\data\single_folder\K-045234_0_2_0_0_75_160_200.png,K-045234,애드민플러스정,492,test
C:\project_sep\data\single_folder\K-042303_0_1_0_2_75_160_200.png,K-042303,하이베포정 10mg,257,test
C:\project_sep\data\single_folder\K-044334_0_2_1_0_90_160_200.png,K-044334,대웅바이오아스피린장용정 100mg,407,test
C:\project_sep\data\single_folder\K-041549_0_2_1_1_90_320_200.png,K-041549,크레스바정 5mg,173,test
C:\project_sep\data\single_folder\K-042662_0_2_1_1_60_340_200.png,K-042662,네비스톨정1.25밀리그램(네비보롤염산염),284,test
C:\project_sep\data\single_folder\K-041696_0_2_0_0_70_240_200.png,K-041696,베믈리디정(테노포비르알라페나미드푸마르산염),185,test
C:\project_sep\data\single_folder\K-043149_0_0_0_0_75_320_200.png,K-043149,오구맥정375밀리그램,314,test
C:\project_sep\data\single_folder\K-040098_0_2_1_0_60_300_200.png,K-040098,칸타벨정 8/5mg,61,test
C:\project_sep\data\single_folder\K-040100_0_0_0_1_75_000_200.png,K-040100,칸타벨정 16/5mg,62,test
C:\project_sep\data\single_folder\K-040100_0_2_1_2_60_060_200.png,K-040100,칸타벨정 16/5mg,62,test
C:\project_sep\data\single_folder\K-045229_0_1_1_1_75_320_200.png,K-045229,씬지로이드정 0.112mg,490,test
C:\project_sep\data\single_folder\K-041547_0_2_0_0_75_320_200.png,K-041547,로스바탄정 5mg,172,test
C:\project_sep\data\single_folder\K-039320_0_0_1_1_90_180_200.png,K-039320,뉴암로디프정5밀리그램,15,test
C:\project_sep\data\single_folder\K-042831_0_2_1_0_75_320_200.png,K-042831,가스모틴에스알정(모사프리드시트르산염수화물),297,test
C:\project_sep\data\single_folder\K-043113_0_0_0_1_90_280_200.png,K-043113,치스민캡슐 300mg/PTP,311,test
C:\project_sep\data\single_folder\K-043048_0_2_0_1_75_080_200.png,K-043048,뉴로콜린정,302,test
C:\project_sep\data\single_folder\K-041793_0_0_1_2_70_120_200.png,K-041793,유한엔플루캡슐 45mg,199,test
C:\project_sep\data\single_folder\K-039266_0_2_1_1_90_020_200.png,K-039266,셀룬정 200mg/병,11,test
C:\project_sep\data\single_folder\K-043149_0_0_0_1_90_020_200.png,K-043149,오구맥정375밀리그램,314,test
C:\project_sep\data\single_folder\K-041341_0_0_0_0_75_140_200.png,K-041341,에제스롤정,151,test
C:\project_sep\data\single_folder\K-042500_0_2_0_1_75_040_200.png,K-042500,베포텐정 10mg,273,test
C:\project_sep\data\single_folder\K-042519_0_0_1_1_75_020_200.png,K-042519,타미스펜8시간이알서방정,275,test
C:\project_sep\data\single_folder\K-042324_0_0_0_0_90_000_200.png,K-042324,펠로디온지속정 5mg,259,test
C:\project_sep\data\single_folder\K-039992_0_2_1_2_90_020_200.png,K-039992,셀스틴정,55,test
C:\project_sep\data\single_folder\K-044754_0_2_0_2_70_060_200.png,K-044754,클자핀정 50mg,454,test
C:\project_sep\data\single_folder\K-044409_0_0_1_2_90_280_200.png,K-044409,마이티셋세미정,415,test
C:\project_sep\data\single_folder\K-043468_0_2_1_2_75_340_200.png,K-043468,빅조인에프정 600mg/병,340,test
C:\project_sep\data\single_folder\K-041600_0_1_0_2_90_120_200.png,K-041600,제클러캡슐 250mg,178,test
C:\project_sep\data\single_folder\K-044703_0_0_0_2_75_060_200.png,K-044703,아고틴정 25mg,448,test
C:\project_sep\data\single_folder\K-043511_0_1_0_2_75_260_200.png,K-043511,보령니트로푸란토인캡슐 50mg/병,345,test
C:\project_sep\data\single_folder\K-042278_0_0_1_2_75_280_200.png,K-042278,징코에프정 80mg,254,test
C:\project_sep\data\single_folder\K-040419_0_1_0_2_70_280_200.png,K-040419,피엠에스프레가발린캡슐 75mg,83,test
C:\project_sep\data\single_folder\K-044539_0_0_0_0_70_060_200.png,K-044539,아질렉트정 0.5mg,427,test
C:\project_sep\data\single_folder\K-042331_0_2_0_1_90_040_200.png,K-042331,알마펜정,261,test
C:\project_sep\data\single_folder\K-044363_0_2_0_2_90_160_200.png,K-044363,로수반정 5mg,409,test
C:\project_sep\data\single_folder\K-041642_0_2_0_2_90_280_200.png,K-041642,누비질정 250mg,181,test
C:\project_sep\data\single_folder\K-041187_0_2_1_0_75_020_200.png,K-041187,치아탄캡슐 30mg/PTP,131,test
C:\project_sep\data\single_folder\K-043068_0_2_1_0_70_280_200.png,K-043068,바이코민정 33.33mg/병,305,test
C:\project_sep\data\single_folder\K-043067_0_2_1_0_75_180_200.png,K-043067,글리트정,304,test
C:\project_sep\data\single_folder\K-042021_0_1_1_2_75_300_200.png,K-042021,투리온정(베포타스틴베실산염),223,test
C:\project_sep\data\single_folder\K-044703_0_1_1_0_70_240_200.png,K-044703,아고틴정 25mg,448,test
C:\project_sep\data\single_folder\K-042043_0_2_0_2_90_060_200.png,K-042043,아모잘탄큐정 5/100/5mg,227,test
C:\project_sep\data\single_folder\K-044334_0_1_1_0_75_200_200.png,K-044334,대웅바이오아스피린장용정 100mg,407,test
C:\project_sep\data\single_folder\K-041074_0_2_1_1_70_240_200.png,K-041074,세다큐코프연질캡슐 180mg/PTP,117,test
C:\project_sep\data\single_folder\K-040098_0_2_1_0_70_120_200.png,K-040098,칸타벨정 8/5mg,61,test
C:\project_sep\data\single_folder\K-040682_0_2_0_1_90_100_200.png,K-040682,마미센스정 125mg/PTP,99,test
C:\project_sep\data\single_folder\K-040264_0_2_1_2_75_220_200.png,K-040264,리치큐정,73,test
C:\project_sep\data\single_folder\K-041490_0_2_0_0_90_280_200.png,K-041490,리피크린정 10mg,162,test
C:\project_sep\data\single_folder\K-040112_0_2_1_2_70_020_200.png,K-040112,펜싹코연질캡슐 180mg/PTP,64,test
C:\project_sep\data\single_folder\K-045229_0_1_1_1_75_020_200.png,K-045229,씬지로이드정 0.112mg,490,test
C:\project_sep\data\single_folder\K-041269_0_2_1_0_75_200_200.png,K-041269,판토시딜캡슐 100mg/PTP,140,test
C:\project_sep\data\single_folder\K-039559_0_1_0_1_70_180_200.png,K-039559,프레가스타캡슐 75mg,28,test
C:\project_sep\data\single_folder\K-044732_0_2_0_2_90_040_200.png,K-044732,레드리버연질캡슐 350mg/병,451,test
C:\project_sep\data\single_folder\K-044528_0_1_1_2_70_120_200.png,K-044528,로수암핀정 10/5mg,425,test
C:\project_sep\data\single_folder\K-044077_0_0_0_1_75_320_200.png,K-044077,로수메트서방정 5/500mg,384,test
C:\project_sep\data\single_folder\K-041642_0_2_1_0_75_280_200.png,K-041642,누비질정 250mg,181,test
C:\project_sep\data\single_folder\K-044469_0_1_1_0_90_140_200.png,K-044469,마더스아스피린장용정 100mg,420,test
C:\project_sep\data\single_folder\K-041968_0_0_0_0_75_040_200.png,K-041968,나프딜정 75mg,213,test
C:\project_sep\data\single_folder\K-044992_0_2_0_0_75_200_200.png,K-044992,메피솔론정(메틸프레드니솔론),470,test
C:\project_sep\data\single_folder\K-042098_0_2_0_1_75_240_200.png,K-042098,아목시스캡슐 500mg,231,test
C:\project_sep\data\single_folder\K-044905_0_1_0_1_70_300_200.png,K-044905,프레갈캡슐 50mg,463,test
C:\project_sep\data\single_folder\K-041508_0_2_0_1_90_240_200.png,K-041508,광동아스피린장용정 100mg,166,test
C:\project_sep\data\single_folder\K-044469_0_2_1_2_70_080_200.png,K-044469,마더스아스피린장용정 100mg,420,test
C:\project_sep\data\single_folder\K-042699_0_2_1_1_75_260_200.png,K-042699,폴비정 250mg/병,287,test
C:\project_sep\data\single_folder\K-041078_0_0_1_2_75_000_200.png,K-041078,피엠에스로수바스타틴정 10mg,121,test
C:\project_sep\data\single_folder\K-043998_0_2_0_2_70_200_200.png,K-043998,캐롤비코프연질캡슐 180mg/PTP,376,test
C:\project_sep\data\single_folder\K-043710_0_0_0_0_90_280_200.png,K-043710,브레인플러스정 100mg/PTP (수출용),357,test
C:\project_sep\data\single_folder\K-042736_0_0_1_2_75_120_200.png,K-042736,프리미엄미네코다정 470mg/병,290,test
C:\project_sep\data\single_folder\K-042594_0_0_1_0_90_100_200.png,K-042594,크로스틴정 20mg,279,test
C:\project_sep\data\single_folder\K-039346_0_0_1_1_90_140_200.png,K-039346,비보존탐스로신서방정 0.2mg,19,test
C:\project_sep\data\single_folder\K-044068_0_2_0_0_90_340_200.png,K-044068,휴텍스아스피린장용정 100mg,381,test
C:\project_sep\data\single_folder\K-039236_0_2_1_1_75_040_200.png,K-039236,엑세타민연질캡슐 20mg/포,8,test
C:\project_sep\data\single_folder\K-039746_0_2_1_2_75_180_200.png,K-039746,칸데암로정 16/5mg,39,test
C:\project_sep\data\single_folder\K-043790_0_2_0_1_75_040_200.png,K-043790,징코빌라정 80mg,363,test
C:\project_sep\data\single_folder\K-041553_0_1_1_0_75_080_200.png,K-041553,레리카캡슐 75mg,174,test
C:\project_sep\data\single_folder\K-040325_0_0_0_2_75_220_200.png,K-040325,알두스캡슐,75,test
C:\project_sep\data\single_folder\K-043065_0_2_0_0_70_300_200.png,K-043065,푸로싹연질캡슐 250mg/PTP,303,test
C:\project_sep\data\single_folder\K-039889_0_1_0_1_90_280_200.png,K-039889,가스티인씨알정(모사프리드시트르산염수화물),48,test
C:\project_sep\data\single_folder\K-041117_0_0_0_0_90_280_200.png,K-041117,솔페신정 10mg,126,test
C:\project_sep\data\single_folder\K-041427_0_0_1_2_75_000_200.png,K-041427,아토르스타정 20mg,161,test
C:\project_sep\data\single_folder\K-043847_0_2_0_1_90_260_200.png,K-043847,레일론정,368,test
C:\project_sep\data\single_folder\K-040939_0_1_0_0_75_180_200.png,K-040939,리필펜캡슐 160mg,112,test
C:\project_sep\data\single_folder\K-044469_0_2_0_2_70_200_200.png,K-044469,마더스아스피린장용정 100mg,420,test
C:\project_sep\data\single_folder\K-044132_0_1_0_2_90_060_200.png,K-044132,루루카캡슐 75mg,389,test
C:\project_sep\data\single_folder\K-044703_0_2_0_0_60_260_200.png,K-044703,아고틴정 25mg,448,test
C:\project_sep\data\single_folder\K-042662_0_1_0_2_60_020_200.png,K-042662,네비스톨정1.25밀리그램(네비보롤염산염),284,test
C:\project_sep\data\single_folder\K-044655_0_2_1_1_75_260_200.png,K-044655,렛잇비정 100mg/병,443,test
